steps,frequency_index,recurrence_modulus_minus_one,direct_modulus_minus_one,recurrence_phase_error_rad,direct_phase_error_rad,pi_constant_phase_bias_rad,double_cpu_pi_modulus_minus_one,double_cpu_pi_phase_error_rad,double_full_pi_modulus_minus_one,double_full_pi_phase_error_rad
190464,341444,0.00514957269445615,-1.1337686456336371e-08,-0.0013310995606641857,8.121925533926572e-09,-0.0002520131872967835,-2.9551916469472417e-12,-0.00025201317789137057,-6.954103959344593e-12,-1.774410632086369e-10
190976,341956,0.005162725794814582,-1.601483123891967e-08,-0.0013336132994061542,6.356061036428859e-09,-0.00025239108455635153,-2.9629632081196178e-12,-0.0002523910751262979,-6.972200594645983e-12,-1.7765030993845806e-10
191488,342468,0.00517665921153454,-3.201610054848203e-08,-0.0013370096316007224,-6.427893270165412e-09,-0.0002527689818159196,-2.971844992316619e-12,-0.0002527689723598835,-6.992073586786773e-12,-1.778601259871885e-10
192000,342980,0.005191044617107066,-6.223566439977901e-09,-0.001339515420102953,-8.253022481994761e-10,-0.00025314687907548763,-2.978728375069295e-12,-0.00025314686959516524,-7.012057601230026e-12,-1.7806945480315926e-10
192512,343492,0.005205246732023383,1.4463070741044248e-08,-0.0013421171457317386,3.1258438931337508e-09,-0.0002535247763350557,-2.986055847031821e-12,-0.0002535247668282199,-7.031042414951116e-12,-1.7827703901140453e-10
193024,344004,0.005219291514681812,-9.454168115041739e-09,-0.0013446791838481905,-1.553543713959325e-09,-0.00025390267359462373,-2.995492742741135e-12,-0.00025390266406259736,-7.050360295579594e-12,-1.784870524813017e-10
193536,344516,0.005234256961586192,3.051141694854209e-08,-0.0013486044382649243,1.3707011583771959e-08,-0.0002542805708541918,-3.0047075938455237e-12,-0.00025428056129667777,-7.069567153905609e-12,-1.7869678618549035e-10
194048,345028,0.005248044150814479,-2.878035587627892e-09,-0.001351918955838809,-7.176393311977706e-09,-0.00025465846811375983,-3.0122571104129747e-12,-0.00025465845852916895,-7.087108677694687e-12,-1.789061774046568e-10
194560,345540,0.005262145094614867,1.1168016289531124e-08,-0.0013551697452719794,7.430072093917606e-09,-0.0002550363653733279,-3.0208058277025884e-12,-0.0002550363557632611,-7.103873045366527e-12,-1.791162924043971e-10
195072,346052,0.0052764332899291055,-6.278099373702162e-09,-0.0013588222184765049,-1.614050926989364e-08,-0.00025541426263289593,-3.029354544992202e-12,-0.0002554142529968162,-7.122080702970379e-12,-1.7932506585658358e-10
195584,346564,0.0052904206725294944,-1.175752795123941e-08,-0.001361995416634103,7.797373156459178e-10,-0.000255792159892464,-3.036682016954728e-12,-0.00025579215022926085,-7.1415096059013194e-12,-1.7953346247874124e-10
196096,347076,0.00530432122765534,2.0395143573992414e-08,-0.0013656845354442914,2.0687959336242464e-08,-0.00025617005715203203,-3.0446756227320293e-12,-0.0002561700474639075,-7.161937709554422e-12,-1.797426087193639e-10
196608,347588,0.005318622946874463,1.0483700130237139e-08,-0.0013691340134494498,2.521585842982713e-09,-0.0002565479544116001,-3.0517810500896303e-12,-0.0002565479446980137,-7.1794792333435e-12,-1.7995113525588452e-10
197120,348100,0.005332626927389228,3.525002512105857e-10,-0.0013725583889012015,1.5734156601654355e-08,-0.00025692585167116813,-3.0582203436324562e-12,-0.00025692584193317094,-7.197686890947352e-12,-1.8015888092880027e-10
197632,348612,0.005347565800131182,-1.5020730215198341e-09,-0.0013762651252574277,-2.9056337989319585e-09,-0.0002573037489307362,-3.066102927107295e-12,-0.0002573037391667338,-7.21789294999553e-12,-1.803670642437237e-10
198144,349124,0.005361559198953536,-2.823045308630867e-08,-0.001378166326950864,-2.9058086993018086e-09,-0.00025768164619030423,-3.071543019927958e-12,-0.0002576816363993804,-7.2347683399698326e-12,-1.8057610243079013e-10
198656,349636,0.005375850146575489,-2.1046454246054225e-08,-0.0013813116374298113,-6.92800900567943e-10,-0.0002580595434498723,-3.0792035587978717e-12,-0.0002580595336340579,-7.25275395296876e-12,-1.8078699603742103e-10
199168,350148,0.005389733512864092,-9.847251902783682e-09,-0.0013843816098443205,7.802755424824976e-09,-0.00025843744070944033,-3.0869751199702478e-12,-0.00025843743086953057,-7.271516722084925e-12,-1.8099639683734372e-10
199680,350660,0.00540321169322433,-1.775005042947697e-08,-0.0013877252425948533,-4.524911934050387e-09,-0.0002588153379690084,-3.0939695250253862e-12,-0.0002588153281035718,-7.29205584804049e-12,-1.8120408685516602e-10
200192,351172,0.005417097456034359,-2.546729260810565e-08,-0.001390640547601039,-1.7757211586559185e-08,-0.00025919323522857643,-3.104072554549475e-12,-0.00025919322533906556,-7.311262706366506e-12,-1.814136025640377e-10
200704,351684,0.0054309877931060235,-2.1782411430137927e-09,-0.001393325517299039,-1.1503698308248828e-08,-0.0002595711324881445,-3.110955937302151e-12,-0.0002595711225737368,-7.330136497785134e-12,-1.816245644280585e-10
201216,352196,0.00544522656979618,1.9012166285747867e-08,-0.0013971559177693672,-1.759401403549606e-08,-0.00025994902974771253,-3.118283409264677e-12,-0.000259949019807056,-7.347122910061898e-12,-1.818328520559547e-10
201728,352708,0.0054582133211249495,2.7444607919591135e-08,-0.0014004403208885817,3.1549716175751466e-09,-0.0002603269270072806,-3.125166792017353e-12,-0.0002603269170391176,-7.364331366943588e-12,-1.8204283250894162e-10
202240,353220,0.005471282048518766,4.2695078583676604e-09,-0.0014037795474790967,1.0297835973877783e-08,-0.0002607048242668486,-3.1336044870045043e-12,-0.00026070481427217394,-7.385314582109004e-12,-1.8225239190392633e-10
202752,353732,0.005485054714165161,-1.7613228320279006e-08,-0.0014073345471325132,-1.5336337585609173e-08,-0.0002610827215264167,-3.1397107136399427e-12,-0.00026108271150675287,-7.403633262015319e-12,-1.824627673208996e-10
203264,354244,0.005497837373469983,2.3878925281550778e-08,-0.0014104985921632573,-7.524517963965468e-09,-0.0002614606187859847,-3.1473712525098563e-12,-0.0002614606087411511,-7.423173187248722e-12,-1.8267127530611966e-10
203776,354756,0.005511676774118346,1.942832184020915e-08,-0.001413420975273781,5.346365662455453e-09,-0.0002618385160455528,-3.153810546052682e-12,-0.0002618385059748753,-7.4424910678772e-12,-1.82879818035729e-10
204288,355268,0.005525541226669928,-9.114782151264933e-09,-0.0014169293076914911,-2.2126291056393543e-10,-0.0002622164133051208,-3.1601388172930456e-12,-0.0002622164032095602,-7.459588502456427e-12,-1.8308951723448178e-10
204800,355780,0.005539996584073004,1.3880013582934225e-08,-0.001420092156825871,-9.496496688212626e-09,-0.0002625943105646889,-3.1659119770210964e-12,-0.0002625943004430366,-7.48001660610953e-12,-1.832982981558564e-10
205312,356292,0.005554286195110336,4.219083749035235e-09,-0.0014236430532701034,2.579825175832229e-10,-0.0002629722078242569,-3.1755709173353353e-12,-0.0002629721976787484,-7.498668352923232e-12,-1.8350669166675186e-10
205824,356804,0.005568708087437146,3.6854519436246846e-09,-0.0014269109021490412,9.620913367600187e-09,-0.000263350105083825,-3.1860070137668117e-12,-0.00026335009491228883,-7.518652367366485e-12,-1.8371593183752132e-10
206336,357316,0.005582165721366605,1.801082460950454e-08,-0.0014307668269996424,6.712385606077032e-09,-0.000263728002343393,-3.1935565303342628e-12,-0.00026372799214499415,-7.537637181087575e-12,-1.839257313176893e-10
206848,357828,0.005595894980860994,1.2613613264988999e-08,-0.0014344191484830266,4.923945599068918e-09,-0.0002641058996029611,-3.2006619576918638e-12,-0.0002641058893778219,-7.55639995020374e-12,-1.8413525094185861e-10
207360,358340,0.005609421916521917,1.8974873450261498e-08,-0.0014371517163984245,6.769284487065961e-09,-0.0002644837968625291,-3.20976578649379e-12,-0.0002644837866124709,-7.577605209974081e-12,-1.8434206051262423e-10
207872,358852,0.005622070788508404,1.715355346654235e-08,-0.001440841944781754,-1.2016160851321521e-08,-0.00026486169412209717,-3.2158720131292284e-12,-0.0002648616838462924,-7.597700246719796e-12,-1.8455141551185944e-10
208384,359364,0.005636570681028186,-2.216459904502699e-09,-0.0014435948593616084,-3.092227842472595e-08,-0.0002652395913816652,-3.222644373579442e-12,-0.00026523958107980966,-7.616685060440886e-12,-1.8475825657249133e-10
208896,359876,0.005648847250269817,6.865831458924276e-09,-0.001446495131502623,-2.7908369032544694e-09,-0.00026561748864123327,-3.230193890146893e-12,-0.00026561747831438636,-7.636558052581677e-12,-1.8496633639379824e-10
209408,360388,0.005663283188919399,-5.484016796231117e-09,-0.0014490748643132473,3.7813369342468944e-09,-0.0002659953859008013,-3.237743406714344e-12,-0.0002659953755505228,-7.655764910907692e-12,-1.8517630464439653e-10
209920,360900,0.005676804462783291,1.8862216011328314e-08,-0.001452169024774214,-6.393099601456857e-10,-0.00026637328316036937,-3.2451819009793326e-12,-0.0002663732727854742,-7.675637903048482e-12,-1.8538484902524326e-10
210432,361412,0.0056891217641961145,2.256266284916819e-09,-0.0014553507427231718,9.03115134328924e-09,-0.0002667511804199374,-3.2535085736640212e-12,-0.00026675117001901945,-7.695177828281885e-12,-1.8559350205700846e-10
210944,361924,0.00570192516376733,-1.7123069739888308e-08,-0.0014589646051713344,-3.4736253013544428e-09,-0.00026712907767950547,-3.2603919564166972e-12,-0.0002671290672526531,-7.712497307466037e-12,-1.8580186102691592e-10
211456,362436,0.005716519643017337,6.925304774085816e-11,-0.0014624574519982116,-2.6002767706800412e-08,-0.0002675069749390735,-3.267275339169373e-12,-0.00026750696448645715,-7.734479723353616e-12,-1.8601072730597698e-10
211968,362948,0.005730621658399437,3.3223725992570508e-09,-0.001466281484285755,-4.028767910354148e-09,-0.00026788487219864157,-3.273936677317124e-12,-0.00026788486172152625,-7.753131470167318e-12,-1.8621936622145761e-10
212480,363460,0.005744198340384754,1.964157525513599e-08,-0.0014699786856996978,-5.437415835203386e-09,-0.0002682627694582096,-3.281486193884575e-12,-0.00026826275895671335,-7.769673793234233e-12,-1.864277519997156e-10
212992,363972,0.005758275084925213,-1.1404829192152022e-08,-0.0014737198662361157,8.374426366330572e-09,-0.00026864066671777767,-3.291367178803739e-12,-0.0002686406561904444,-7.787437361628236e-12,-1.8663697019291468e-10
213504,364484,0.005770283979432245,2.0524343335992512e-08,-0.0014763767103239827,-6.326093204559507e-09,-0.0002690185639773457,-3.29891669537119e-12,-0.0002690185534252148,-7.805978086139476e-12,-1.8684541755073465e-10
214016,364996,0.00578505071773372,9.98095472937166e-09,-0.00147914480842603,4.1227794324434835e-09,-0.00026939646123691377,-3.3063551896361787e-12,-0.00026939645065931806,-7.825295966767953e-12,-1.870546069068464e-10
214528,365508,0.005798821826210165,-2.632323858886565e-08,-0.0014826914820984833,-6.709600978222776e-10,-0.0002697743584964818,-3.3135716392962422e-12,-0.0002697743478921957,-7.843614646674268e-12,-1.872641282526761e-10
215040,366020,0.005812358599622591,6.4413860911827214e-09,-0.001485602866177429,-3.182843105549727e-08,-0.00027015225575604987,-3.3194558213267555e-12,-0.00027015224512672297,-7.862044348883046e-12,-1.874736257755662e-10
215552,366532,0.005826490042033505,-8.714991395208926e-09,-0.0014882945688607986,3.001880361177515e-10,-0.0002705301530156179,-3.3261171594745065e-12,-0.00027053014236010607,-7.881140184906599e-12,-1.8768251055323215e-10
216064,367044,0.005840644022513164,2.7579520889275955e-09,-0.0014917656986504,-3.2617952862352126e-08,-0.00027090805027518597,-3.3368863228133705e-12,-0.0002709080395938055,-7.898903753300601e-12,-1.8789164486825205e-10
216576,367556,0.005853445614330877,-2.4242417184794363e-08,-0.0014948556720709549,4.747558821178732e-10,-0.000271285947534754,-3.3463232185226843e-12,-0.0002712859368283892,-7.918887767743854e-12,-1.8810154577535228e-10
217088,368068,0.005867455843817204,2.677660759786704e-09,-0.001498134482979239,-1.0386712159173447e-08,-0.00027166384479432207,-3.355093980417223e-12,-0.0002716638340636874,-7.936873380742782e-12,-1.883100150034354e-10
217600,368580,0.005881163309772619,-9.312454807286485e-09,-0.0015019660232304518,-3.4572006767007973e-09,-0.0002720417420538901,-3.3653080322437745e-12,-0.0002720417312994298,-7.957190462093422e-12,-1.8851877381598772e-10
218112,369092,0.005894684404226025,3.5289851041397924e-09,-0.001505300547076254,-1.1408522409793949e-08,-0.00027241963931345817,-3.3743008387432383e-12,-0.0002724196285336016,-7.976841409629287e-12,-1.8872674074048886e-10
218624,369604,0.005908397933781062,-1.116879921880809e-10,-0.0015085257748340447,-6.012811483625051e-09,-0.0002727975365730262,-3.3809621768909892e-12,-0.00027279752576759756,-7.995160089535602e-12,-1.8893693130529273e-10
219136,370116,0.005922589184196969,9.6277568140124e-09,-0.001511892649377421,-1.9184720263612538e-08,-0.00027317543383259426,-3.3885116934584403e-12,-0.0002731754230028594,-8.01403388095423e-12,-1.8914624190563113e-10
219648,370628,0.005936332598231786,1.5956532317673577e-08,-0.0015149341830498133,2.242477685086411e-08,-0.0002735533310921623,-3.397504499957904e-12,-0.00027355332023696374,-8.031575404743307e-12,-1.8935712906140717e-10
220160,371140,0.005950370951286921,9.193366068416253e-09,-0.001518222905971229,-1.273692110323142e-08,-0.00027393122835173036,-3.4049429942228926e-12,-0.00027393121747176194,-8.050116129254548e-12,-1.8956598767466703e-10
220672,371652,0.005963874708707628,7.59384022330778e-09,-0.0015221248725232064,-2.691793524048933e-08,-0.0002743091256112984,-3.4127145553952687e-12,-0.00027430911470616685,-8.0683237868584e-12,-1.89774183285919e-10
221184,372164,0.0059772767882142475,1.5792525509539246e-08,-0.0015255513312688873,-3.0089285452298544e-09,-0.00027468702287086646,-3.418820782030707e-12,-0.0002746870119394914,-8.087641667486878e-12,-1.899830530435558e-10
221696,372676,0.005990643542874263,-7.954069403126596e-09,-0.0015283171889865321,1.3390113373093281e-08,-0.0002750649201304345,-3.426370298598158e-12,-0.0002750649091735138,-8.104850124368568e-12,-1.9019139411711405e-10
222208,373188,0.006003815747554153,-1.1809258682049517e-08,-0.0015313391500526483,-2.4360900205246727e-10,-0.00027544281739000256,-3.4359182166099345e-12,-0.00027544280640818175,-8.123168804274883e-12,-1.9039965851960108e-10
222720,373700,0.0060182611339125724,1.5605241543426018e-09,-0.0015345145634608338,-2.25511766981646e-08,-0.0002758207146495706,-3.444688978504473e-12,-0.00027582070364309564,-8.141376461878735e-12,-1.9060749376928197e-10
223232,374212,0.006031649485356061,-1.8249250111068704e-08,-0.001538352760054142,-4.527698337317821e-09,-0.00027619861190913866,-3.4522384950719243e-12,-0.00027619860087703765,-8.160805364809676e-12,-1.9081783427038176e-10
223744,374724,0.006045700733155801,-1.7829247522804792e-08,-0.0015415199585637434,-1.0091862656869734e-08,-0.0002765765091687067,-3.460565167756613e-12,-0.00027657649810928077,-8.180012223135691e-12,-1.910286061014923e-10
224256,375236,0.006058769368802119,-4.665556829763773e-09,-0.0015442868638266681,-2.589793332359476e-09,-0.00027695440642827476,-3.4680036620216015e-12,-0.00027695439534381616,-8.198774992251856e-12,-1.9123720084223857e-10
224768,375748,0.00607287952661717,8.707424115073081e-09,-0.0015477442714562427,9.602260136570504e-09,-0.0002773323036878428,-3.475664200891515e-12,-0.0002773322925793699,-8.217648783670484e-12,-1.9144436280054965e-10
225280,376260,0.00608733901569547,1.3956865885234038e-08,-0.0015513377433954438,-3.7640969609259625e-09,-0.00027771020094741086,-3.4849900742983664e-12,-0.0002777101898131565,-8.236855641996499e-12,-1.9165355171363663e-10
225792,376772,0.00610088450478341,1.0567657859894553e-09,-0.001554815107918654,1.2933229787614899e-08,-0.0002780880982069789,-3.4912073232362673e-12,-0.0002780880870462786,-8.257505790254527e-12,-1.9186261553928566e-10
226304,377284,0.006115096501751793,-4.939632702871677e-09,-0.00155853752471589,-1.4369337345536903e-08,-0.00027846599546654696,-3.4975355944766306e-12,-0.00027846598427948033,-8.276934693185467e-12,-1.920700495129357e-10
226816,377796,0.006128993249931103,-2.5665479741476815e-08,-0.0015616834951463104,3.4040667834851215e-10,-0.000278843892726115,-3.5069724901859445e-12,-0.00027884388151314506,-8.296363596116407e-12,-1.9227854239186914e-10
227328,378308,0.006143019150150364,-5.484642073838586e-09,-0.0015640270420930703,1.4092462744272025e-08,-0.00027922178998568306,-3.5140779175435455e-12,-0.0002792217787454367,-8.315792499047348e-12,-1.9248804712948578e-10
227840,378820,0.0061556365108432765,2.168666290991439e-08,-0.001567462577422065,-3.8865089682344486e-11,-0.0002795996872452511,-3.5225156125306967e-12,-0.0002795996759792461,-8.335110379675825e-12,-1.9269852379662844e-10
228352,379332,0.006170270300932756,4.658033958548913e-10,-0.0015705047309532358,-9.628586967990124e-10,-0.00027997758450481916,-3.5300651290981477e-12,-0.00027997757321266884,-8.353095992674753e-12,-1.9290938584274227e-10
228864,379844,0.006183733209408571,1.856191200744206e-08,-0.0015726317748172868,2.7347490117949457e-10,-0.0002803554817643872,-3.538058734875449e-12,-0.0002803554704459433,-8.370415471858905e-12,-1.9311675850136185e-10
229376,380356,0.00619742466209372,-3.800376902063363e-09,-0.0015766455354173585,1.6133650561635203e-09,-0.00028073337902395526,-3.545386206837975e-12,-0.00028073336767989144,-8.38873415176522e-12,-1.933260704859995e-10
229888,380868,0.006210905311111459,-2.6354055271404775e-08,-0.0015803291749054657,-9.81796589011726e-09,-0.0002811112762835233,-3.553601857220201e-12,-0.00028111126491581255,-8.408274076998623e-12,-1.935355608334699e-10
230400,381380,0.006224852567750405,2.0956208990341452e-08,-0.0015835863960175752,-1.0569696612431422e-08,-0.00028148917354309136,-3.5608183068802646e-12,-0.0002814891621476701,-8.426481734602476e-12,-1.9374441940518415e-10
230912,381892,0.006238682632326631,-2.0243166920508315e-08,-0.0015861314443927686,6.798731722517745e-09,-0.0002818670708026594,-3.567146578120628e-12,-0.00028186705938296864,-8.446132682138341e-12,-1.9395328119576616e-10
231424,382404,0.006252764596609284,-9.766237596409155e-09,-0.001589696844737079,2.7581901944718325e-09,-0.00028224496806222746,-3.5763614292250168e-12,-0.00028224495661709247,-8.465561585069281e-12,-1.941609739888707e-10
231936,382916,0.006267084131003076,1.6734434060694525e-08,-0.0015935050188558553,7.021568660086128e-09,-0.0002826228653217955,-3.585465258026943e-12,-0.00028262285385076814,-8.483436175765746e-12,-1.9437058183024957e-10
232448,383428,0.006281230037898045,1.6293004057033045e-08,-0.0015977639634749293,-5.159464096812679e-09,-0.00028300076258136356,-3.5939029530140942e-12,-0.0002830007510856483,-8.504308368628699e-12,-1.9458127334854384e-10
232960,383940,0.0062949719982239305,1.7434666821358746e-08,-0.0016013041370574895,1.7647018287285665e-10,-0.0002833786598409316,-3.602007581093858e-12,-0.0002833786483199778,-8.52462544997934e-12,-1.9478970494039301e-10
233472,384452,0.006309585108783988,1.3877445859122872e-08,-0.0016048310993605722,2.2639292266449415e-09,-0.00028375655710049966,-3.609113008451459e-12,-0.0002837565455553817,-8.542166973768417e-12,-1.9499987849508605e-10
233984,384964,0.006323441394822549,-1.4453956365123588e-08,-0.0016090649782172803,-1.913462889516575e-08,-0.0002841344543600677,-3.6187719487656977e-12,-0.0002841344427884214,-8.558376229927944e-12,-1.9520880888974765e-10
234496,385476,0.0063377993855942005,-1.1587577342098143e-08,-0.001612528357864276,1.0825646591061381e-10,-0.00028451235161963575,-3.626765554542999e-12,-0.0002845123400221133,-8.573253218457921e-12,-1.9541725783791878e-10
235008,385988,0.006352317989632539,-8.489513092513334e-09,-0.0016162800312441228,3.531766894523271e-08,-0.0002848902488792038,-3.6346481380178375e-12,-0.00028489023725655467,-8.593459277506099e-12,-1.9562693672276272e-10
235520,386500,0.006366806822532212,-2.8863710088700145e-08,-0.0016193325167488065,-2.748680685723816e-10,-0.00028526814613877185,-3.641864587677901e-12,-0.00028526813449068555,-8.612333068924727e-12,-1.9583676269777283e-10
236032,387012,0.006381125046038827,-8.060037970381018e-09,-0.0016222543062826091,2.0331182767740476e-08,-0.0002856460433983399,-3.651301483387215e-12,-0.0002856460317233733,-8.631317882645817e-12,-1.9604626814283876e-10
236544,387524,0.0063933034759449114,-2.3175594998647853e-08,-0.0016252094692049328,-2.073837105869321e-08,-0.00028602394065790795,-3.658850999954666e-12,-0.00028602392895833034,-8.648415317225044e-12,-1.9625555018023416e-10
237056,388036,0.006406252805127188,-1.242784863908497e-08,-0.0016281589062276764,1.3800271673271012e-08,-0.000286401837917476,-3.66739971724428e-12,-0.0002864018261916909,-8.66673399713136e-12,-1.9646487126924417e-10
237568,388548,0.006420029821528228,-9.211496898586802e-09,-0.001630713964218703,-1.424282222938739e-09,-0.00028677973517704405,-3.6733949215772554e-12,-0.0002867797234251777,-8.683165297895812e-12,-1.966710213082709e-10
238080,389060,0.0064346727597388576,-1.4416622229340703e-08,-0.001633911449212706,-1.037706324568499e-08,-0.0002871576324366121,-3.680611371237319e-12,-0.0002871576206603514,-8.701372955499664e-12,-1.9688008313930864e-10
238592,389572,0.00644876395899785,2.0952942270113795e-08,-0.0016372857900323954,-1.157558217850196e-08,-0.00028753552969618015,-3.688382932409695e-12,-0.00028753551789291275,-8.719469590801054e-12,-1.9708928322409012e-10
239104,390084,0.006463199297106703,1.995443654756457e-08,-0.0016405844373503123,-2.920305319772192e-09,-0.0002879134269557482,-3.695266315162371e-12,-0.00028791341512775573,-8.73912053833692e-12,-1.9729874412385063e-10
239616,390596,0.006477583840091894,-5.811896741647615e-09,-0.001643728199601099,-1.0758158187916336e-08,-0.00028829132421531625,-3.703704010149522e-12,-0.0002882913123613721,-8.757106151335847e-12,-1.9750805128510446e-10
240128,391108,0.006491669071434059,2.322310033164854e-08,-0.0016475854654012178,-1.8662555408741676e-11,-0.0002886692214748843,-3.710698415204661e-12,-0.0002886692095944978,-8.777312210384025e-12,-1.9771620666045244e-10
240640,391620,0.006505808560482551,-2.5167365413913956e-08,-0.0016503868068206194,-2.7483053297394303e-09,-0.00028904711873445235,-3.718136909469649e-12,-0.0002890471068284481,-8.796408046407578e-12,-1.979253021710633e-10
241152,392132,0.006519584217319574,-7.1915805532896115e-09,-0.0016543439080719212,-8.411586134860769e-09,-0.0002894250159940204,-3.723688024592775e-12,-0.0002894250040599866,-8.815725927036056e-12,-1.9813396518111399e-10
241664,392644,0.006533694008037161,1.7806616403603925e-08,-0.0016570479754184054,-6.37609815431262e-09,-0.00028980291325358845,-3.7306824296479135e-12,-0.00028980290129435347,-8.834821763059608e-12,-1.9834251500640364e-10
242176,393156,0.006547675725051549,-1.9967003828114116e-08,-0.0016610175200935835,-1.94146321007333e-08,-0.0002901808105131565,-3.740119325357227e-12,-0.00029018079852842423,-8.853473509873311e-12,-1.9855344281503624e-10
242688,393668,0.00656117983971316,1.8054095995978514e-09,-0.0016643942735693948,-1.3502051994811853e-08,-0.00029055870777272455,-3.747779864227141e-12,-0.0002905586957620915,-8.872014234384551e-12,-1.9876308678482672e-10
243200,394180,0.006575694386572684,-2.3203792887116492e-08,-0.0016681379360232698,-1.2987581581699272e-08,-0.0002909366050322926,-3.7558844923069046e-12,-0.00029093659299546604,-8.888112468241616e-12,-1.989704229128573e-10
243712,394692,0.006589467984474018,2.9314595195728543e-09,-0.0016710089850028506,1.3017148394181583e-08,-0.00029131450229186065,-3.764211164991593e-12,-0.00029131449022911315,-8.906542170450393e-12,-1.9917945179004623e-10
244224,395204,0.006602368937634884,2.285069178320498e-08,-0.0016746283928678388,-9.986584395005075e-09,-0.0002916923995514287,-3.771760681559044e-12,-0.00029169238746200456,-8.92319551581977e-12,-1.9938792932099592e-10
244736,395716,0.006617107456057036,-1.044094843916099e-08,-0.00167701007909239,7.64863528494596e-09,-0.00029207029681099675,-3.7795322427314204e-12,-0.0002920702846982847,-8.941514195726086e-12,-1.9959693507314594e-10
245248,396228,0.006630213933287665,3.559161965149826e-08,-0.001679716407153329,-2.296745591925759e-09,-0.0002924481940705648,-3.789746294557972e-12,-0.0002924481819319003,-8.959721853329938e-12,-1.9980558292748836e-10
245760,396740,0.006643868301819289,1.4699057970801732e-08,-0.0016832283158786311,2.9940873733642484e-10,-0.00029282609133013285,-3.7982950118475856e-12,-0.0002928260791668602,-8.978928711655954e-12,-2.0001586437019627e-10
246272,397252,0.006658610034680601,5.7509623729856685e-09,-0.0016861239715951174,-4.851245511635725e-09,-0.0002932039885897009,-3.805733506112574e-12,-0.00029320397640125755,-8.998801703796744e-12,-2.002258065701787e-10
246784,397764,0.006671724086208197,1.943728289433011e-08,-0.0016900002043480303,4.13614223605767e-09,-0.00029358188584926895,-3.813727111889875e-12,-0.00029358187363492537,-9.017453450610446e-12,-2.0043514861292227e-10
247296,398276,0.0066852001523864946,-6.701716515067346e-09,-0.001692549937693076,3.2526155051873366e-08,-0.000293959783108837,-3.821165606154864e-12,-0.0002939597708682935,-9.035217019004449e-12,-2.0064484295646567e-10
247808,398788,0.0066985202023639445,-2.3340007482275382e-08,-0.0016963154238838567,-1.1710668990490042e-08,-0.00029433768036840505,-3.82716081048784e-12,-0.0002943376681031684,-9.05553410035509e-12,-2.008523179537759e-10
248320,399300,0.006712001575994497,1.0730916599754892e-08,-0.0016994970488380138,1.0853229852143898e-09,-0.0002947155776279731,-3.834266237845441e-12,-0.000294715565336648,-9.073963802563867e-12,-2.0106130304357346e-10
248832,399812,0.006724504949202625,-2.6733388835964433e-09,-0.0017018946331468076,1.3200757505268865e-08,-0.00029509347488754114,-3.843592111252292e-12,-0.0002950934625708362,-9.09172737095787e-12,-2.01270513703089e-10
249344,400324,0.006738847439642592,-1.7328181667330966e-08,-0.0017050598860221383,1.9206539164745582e-08,-0.0002954713721471092,-3.850364471702505e-12,-0.00029547135980485627,-9.107825604814934e-12,-2.0148054713281654e-10
249856,400836,0.006752700230589159,-4.2777710262953406e-09,-0.001708671567686372,1.0572319883080556e-08,-0.00029584926940667724,-3.860023412016744e-12,-0.00029584925704010957,-9.123701794067074e-12,-2.0168960739316736e-10
250368,401348,0.006766373470270315,1.2143497762906463e-08,-0.0017120704535003774,2.467539907283789e-09,-0.0002962271666662453,-3.866795772466958e-12,-0.00029622715427492073,-9.143019674695552e-12,-2.0189989125752644e-10
250880,401860,0.006780184973144143,1.1895238571923983e-08,-0.0017155094007575626,1.2260533739017307e-08,-0.00029660506392581334,-3.874123244429484e-12,-0.00029660505150865435,-9.16100528769448e-12,-2.02109481717662e-10
251392,402372,0.006792810893264445,2.8618246217249066e-08,-0.0017183962539995886,4.088700701183798e-10,-0.0002969829611853814,-3.881339694089547e-12,-0.00029698294874274165,-9.17910192299587e-12,-2.0231926018680785e-10
251904,402884,0.0068064532611666895,9.149767166150014e-09,-0.0017212063858628535,-2.7500737296979034e-08,-0.00029736085844494944,-3.888667166052073e-12,-0.0002973608459762992,-9.198863892834197e-12,-2.0252957016590758e-10
252416,403396,0.00681912093950765,8.059265477200483e-09,-0.0017243744341956062,6.589139284917483e-11,-0.0002977387557045175,-3.897882017156462e-12,-0.0002977387432125235,-9.217293595042975e-12,-2.0273946961129757e-10
252928,403908,0.006831774025709558,3.1686397061747584e-08,-0.0017281325468238473,6.865423289023904e-09,-0.00029811665296408554,-3.907096868260851e-12,-0.0002981166404465781,-9.236722497973915e-12,-2.0294783227862521e-10
253440,404420,0.006845157431336846,5.098535371672597e-09,-0.0017314818737072398,2.7434306916024266e-10,-0.0002984945502236536,-3.915756607852927e-12,-0.00029849453767875195,-9.25370891025068e-12,-2.0315614348071974e-10
253952,404932,0.006859174721918215,3.268880588436218e-08,-0.0017340754442916814,-5.163758137171174e-10,-0.00029887244748322164,-3.924416347445003e-12,-0.0002988724349114746,-9.27269372397177e-12,-2.0336400473488315e-10
254464,405444,0.006873518695019509,2.663219644816195e-08,-0.0017369680985252559,-4.838214478665512e-09,-0.0002992503447427897,-3.9324099532223045e-12,-0.0002992503321453359,-9.29034627006331e-12,-2.0357404142492284e-10
254976,405956,0.006887733660220885,1.2446122354958788e-08,-0.001740210648711243,-1.2664882289706626e-08,-0.00029962824200235774,-3.9395153805799055e-12,-0.0002996282293797753,-9.30888699457455e-12,-2.0378300262155438e-10
