index,psd,reference,boundary,stable,reference_edge,possible_min,possible_max,uncertainty_aware_comparison,old_edge,old_point_estimate_shift,current_edge,current_point_estimate_shift,ideal_public_rounding_edge,ideal_public_rounding_point_estimate_shift
20,original,input_power,4,True,53820,53820,53820,current_closer,53741,-79,53820,0,53820,0
20,original,input_power,5,True,63909,63909,63909,current_closer,63764,-145,63909,0,63909,0
20,original,input_power,6,True,76482,76482,76482,current_closer,76262,-220,76482,0,76482,0
20,original,input_power,7,True,94524,94524,94524,current_closer,94129,-395,94524,0,94524,0
20,original,input_power,8,True,125677,125677,125677,current_closer,124758,-919,125677,0,125677,0
20,original,input_power,9,True,340194,340194,340194,current_closer,305682,-34512,340194,0,340194,0
20,original,input_power,10,True,1009731,1009731,1009731,current_closer,1010011,280,1009731,0,1009731,0
20,original,input_power,11,True,1021818,1021818,1021818,current_closer,1021932,114,1021818,0,1021818,0
20,original,input_power,12,True,1029394,1029394,1029394,current_closer,1029455,61,1029394,0,1029394,0
20,original,input_power,13,True,1035192,1035192,1035192,current_closer,1035233,41,1035192,0,1035192,0
20,original,input_power,14,True,1039984,1039984,1039984,current_closer,1040003,19,1039984,0,1039984,0
20,original,input_power,15,True,1044422,1044422,1044422,current_closer,1044433,11,1044422,0,1044422,0
21,original,input_power,1,True,28544,28544,28544,current_closer,28525,-19,28544,0,28544,0
21,original,input_power,2,True,37635,37635,37635,current_closer,37601,-34,37635,0,37635,0
21,original,input_power,3,True,45669,45669,45669,current_closer,45609,-60,45669,0,45669,0
21,original,input_power,4,True,53890,53890,53890,current_closer,53809,-81,53890,0,53890,0
21,original,input_power,5,True,64029,64029,64029,current_closer,63889,-140,64029,0,64029,0
21,original,input_power,6,True,76677,76677,76677,current_closer,76450,-227,76677,0,76677,0
21,original,input_power,7,True,94852,94852,94852,current_closer,94463,-389,94852,0,94852,0
21,original,input_power,8,True,126506,126506,126506,current_closer,125536,-970,126506,0,126506,0
21,original,input_power,9,True,387414,387414,387414,current_closer,324824,-62590,387415,1,387415,1
21,original,input_power,10,True,1010044,1010044,1010044,current_closer,1010291,247,1010044,0,1010044,0
21,original,input_power,11,True,1021932,1021932,1021932,current_closer,1022042,110,1021932,0,1021932,0
21,original,input_power,12,True,1029450,1029450,1029450,current_closer,1029510,60,1029450,0,1029450,0
21,original,input_power,13,True,1035228,1035228,1035228,current_closer,1035269,41,1035228,0,1035228,0
21,original,input_power,14,True,1039999,1039999,1039999,current_closer,1040019,20,1039999,0,1039999,0
21,original,input_power,15,True,1044430,1044430,1044430,current_closer,1044441,11,1044430,0,1044430,0
22,original,input_power,1,True,28559,28559,28559,current_closer,28538,-21,28559,0,28559,0
22,original,input_power,2,True,37660,37660,37660,current_closer,37624,-36,37660,0,37660,0
22,original,input_power,3,True,45711,45711,45711,current_closer,45650,-61,45711,0,45711,0
22,original,input_power,4,True,53945,53945,53945,current_closer,53864,-81,53945,0,53945,0
22,original,input_power,5,True,64130,64130,64130,current_closer,63984,-146,64130,0,64130,0
22,original,input_power,6,True,76857,76857,76857,current_closer,76603,-254,76857,0,76857,0
22,original,input_power,7,True,95116,95116,95116,current_closer,94727,-389,95116,0,95116,0
22,original,input_power,8,True,127189,127189,127189,current_closer,126203,-986,127189,0,127189,0
22,original,input_power,9,True,448049,448049,448049,current_closer,340474,-107575,448048,-1,448048,-1
22,original,input_power,10,True,1010267,1010267,1010267,current_closer,1010515,248,1010267,0,1010267,0
22,original,input_power,11,True,1022030,1022030,1022030,current_closer,1022142,112,1022030,0,1022030,0
22,original,input_power,12,True,1029503,1029503,1029503,current_closer,1029568,65,1029503,0,1029503,0
22,original,input_power,13,True,1035264,1035264,1035264,current_closer,1035300,36,1035264,0,1035264,0
22,original,input_power,14,True,1040016,1040016,1040016,current_closer,1040036,20,1040016,0,1040016,0
22,original,input_power,15,True,1044439,1044439,1044439,current_closer,1044450,11,1044439,0,1044439,0
23,original,input_power,1,True,28568,28568,28568,current_closer,28547,-21,28568,0,28568,0
23,original,input_power,2,True,37677,37677,37677,current_closer,37639,-38,37677,0,37677,0
23,original,input_power,3,True,45738,45738,45738,current_closer,45677,-61,45738,0,45738,0
23,original,input_power,4,True,53980,53980,53980,current_closer,53900,-80,53980,0,53980,0
23,original,input_power,5,True,64192,64192,64192,current_closer,64049,-143,64192,0,64192,0
23,original,input_power,6,True,76964,76964,76964,current_closer,76711,-253,76964,0,76964,0
23,original,input_power,7,True,95297,95297,95297,current_closer,94904,-393,95297,0,95297,0
23,original,input_power,8,True,127624,127624,127624,current_closer,126625,-999,127624,0,127624,0
23,original,input_power,9,True,593370,593370,593370,current_closer,942642,349272,593366,-4,593366,-4
23,original,input_power,10,True,1010416,1010416,1010416,current_closer,1010664,248,1010416,0,1010416,0
23,original,input_power,11,True,1022110,1022110,1022110,current_closer,1022222,112,1022110,0,1022110,0
23,original,input_power,12,True,1029555,1029555,1029555,current_closer,1029623,68,1029555,0,1029555,0
23,original,input_power,13,True,1035297,1035297,1035297,current_closer,1035330,33,1035297,0,1035297,0
23,original,input_power,14,True,1040036,1040036,1040036,current_closer,1040057,21,1040036,0,1040036,0
23,original,input_power,15,True,1044451,1044451,1044451,current_closer,1044461,10,1044451,0,1044451,0
24,original,input_power,1,True,28475,28475,28475,current_closer,28456,-19,28475,0,28475,0
24,original,input_power,2,True,37508,37508,37508,current_closer,37468,-40,37508,0,37508,0
24,original,input_power,3,True,45461,45461,45461,current_closer,45405,-56,45461,0,45461,0
24,original,input_power,4,True,53598,53598,53598,current_closer,53511,-87,53598,0,53598,0
24,original,input_power,5,True,63530,63530,63530,current_closer,63396,-134,63530,0,63530,0
24,original,input_power,6,True,75899,75899,75899,current_closer,75676,-223,75899,0,75899,0
24,original,input_power,7,True,93563,93563,93563,current_closer,93191,-372,93563,0,93563,0
24,original,input_power,8,True,123431,123431,123431,current_closer,122514,-917,123431,0,123431,0
24,original,input_power,9,True,278125,278125,278125,current_closer,263513,-14612,278126,1,278126,1
24,original,input_power,10,True,1008779,1008779,1008779,current_closer,1009126,347,1008779,0,1008779,0
24,original,input_power,11,True,1021506,1021506,1021506,current_closer,1021611,105,1021506,0,1021506,0
24,original,input_power,12,True,1029212,1029212,1029212,current_closer,1029276,64,1029212,0,1029212,0
24,original,input_power,13,True,1035073,1035073,1035073,current_closer,1035113,40,1035073,0,1035073,0
24,original,input_power,14,True,1039924,1039924,1039924,current_closer,1039946,22,1039924,0,1039924,0
24,original,input_power,15,True,1044390,1044390,1044390,current_closer,1044401,11,1044390,0,1044390,0
25,original,input_power,1,True,28488,28488,28488,current_closer,28468,-20,28488,0,28488,0
25,original,input_power,2,True,37533,37533,37533,current_closer,37494,-39,37533,0,37533,0
25,original,input_power,3,True,45495,45495,45495,current_closer,45442,-53,45495,0,45495,0
25,original,input_power,4,True,53655,53655,53655,current_closer,53567,-88,53655,0,53655,0
25,original,input_power,5,True,63622,63622,63622,current_closer,63482,-140,63622,0,63622,0
25,original,input_power,6,True,76044,76044,76044,current_closer,75815,-229,76044,0,76044,0
25,original,input_power,7,True,93802,93802,93802,current_closer,93426,-376,93802,0,93802,0
25,original,input_power,8,True,124011,124011,124011,current_closer,123104,-907,124011,0,124011,0
25,original,input_power,9,True,290552,290552,290552,current_closer,271424,-19128,290552,0,290552,0
25,original,input_power,10,True,1009084,1009084,1009084,current_closer,1009444,360,1009084,0,1009084,0
25,original,input_power,11,True,1021598,1021598,1021598,current_closer,1021706,108,1021598,0,1021598,0
25,original,input_power,12,True,1029268,1029268,1029268,current_closer,1029334,66,1029268,0,1029268,0
25,original,input_power,13,True,1035109,1035109,1035109,current_closer,1035152,43,1035109,0,1035109,0
25,original,input_power,14,True,1039944,1039944,1039944,current_closer,1039965,21,1039944,0,1039944,0
25,original,input_power,15,True,1044400,1044400,1044400,current_closer,1044411,11,1044400,0,1044400,0
26,original,input_power,1,True,28499,28499,28499,current_closer,28480,-19,28499,0,28499,0
26,original,input_power,2,True,37555,37555,37555,current_closer,37518,-37,37555,0,37555,0
26,original,input_power,3,True,45532,45532,45532,current_closer,45473,-59,45532,0,45532,0
26,original,input_power,4,True,53708,53708,53708,current_closer,53619,-89,53708,0,53708,0
26,original,input_power,5,True,63709,63709,63709,current_closer,63563,-146,63709,0,63709,0
26,original,input_power,6,True,76188,76188,76188,current_closer,75954,-234,76188,0,76188,0
26,original,input_power,7,True,94023,94023,94023,current_closer,93659,-364,94023,0,94023,0
26,original,input_power,8,True,124568,124568,124568,current_closer,123648,-920,124568,0,124568,0
26,original,input_power,9,True,306612,306612,306612,current_closer,282052,-24560,306612,0,306612,0
26,original,input_power,10,True,1009331,1009331,1009331,current_closer,1009637,306,1009331,0,1009331,0
26,original,input_power,11,True,1021680,1021680,1021680,current_closer,1021790,110,1021680,0,1021680,0
26,original,input_power,12,True,1029322,1029322,1029322,current_closer,1029384,62,1029322,0,1029322,0
26,original,input_power,13,True,1035145,1035145,1035145,current_closer,1035187,42,1035145,0,1035145,0
26,original,input_power,14,True,1039963,1039963,1039963,current_closer,1039983,20,1039963,0,1039963,0
26,original,input_power,15,True,1044411,1044411,1044411,current_closer,1044422,11,1044411,0,1044411,0
27,original,input_power,1,True,28518,28518,28518,current_closer,28499,-19,28518,0,28518,0
27,original,input_power,2,True,37590,37590,37590,current_closer,37554,-36,37590,0,37590,0
27,original,input_power,3,True,45592,45592,45592,current_closer,45530,-62,45592,0,45592,0
27,original,input_power,4,True,53790,53790,53790,current_closer,53706,-84,53790,0,53790,0
27,original,input_power,5,True,63858,63858,63858,current_closer,63704,-154,63858,0,63858,0
27,original,input_power,6,True,76411,76411,76411,current_closer,76180,-231,76411,0,76411,0
27,original,input_power,7,True,94416,94416,94416,current_closer,94010,-406,94416,0,94416,0
27,original,input_power,8,True,125494,125494,125494,current_closer,124535,-959,125494,0,125494,0
27,original,input_power,9,True,337677,337677,337677,current_closer,304543,-33134,337677,0,337677,0
27,original,input_power,10,True,1009725,1009725,1009725,current_closer,1010015,290,1009725,0,1009725,0
27,original,input_power,11,True,1021807,1021807,1021807,current_closer,1021925,118,1021807,0,1021807,0
27,original,input_power,12,True,1029385,1029385,1029385,current_closer,1029447,62,1029385,0,1029385,0
27,original,input_power,13,True,1035183,1035183,1035183,current_closer,1035226,43,1035183,0,1035183,0
27,original,input_power,14,True,1039979,1039979,1039979,current_closer,1039999,20,1039979,0,1039979,0
27,original,input_power,15,True,1044418,1044418,1044418,current_closer,1044430,12,1044418,0,1044418,0
28,original,input_power,1,True,28528,28528,28528,current_closer,28509,-19,28528,0,28528,0
28,original,input_power,2,True,37608,37608,37608,current_closer,37573,-35,37608,0,37608,0
28,original,input_power,3,True,45624,45624,45624,current_closer,45564,-60,45624,0,45624,0
28,original,input_power,4,True,53832,53832,53832,current_closer,53750,-82,53832,0,53832,0
28,original,input_power,5,True,63934,63934,63934,current_closer,63784,-150,63934,0,63934,0
28,original,input_power,6,True,76538,76538,76538,current_closer,76299,-239,76538,0,76538,0
28,original,input_power,7,True,94632,94632,94632,current_closer,94224,-408,94632,0,94632,0
28,original,input_power,8,True,126018,126018,126018,current_closer,125031,-987,126018,0,126018,0
28,original,input_power,9,True,365510,365510,365510,current_closer,317172,-48338,365510,0,365510,0
28,original,input_power,10,True,1009928,1009928,1009928,current_closer,1010214,286,1009928,0,1009928,0
28,original,input_power,11,True,1021901,1021901,1021901,current_closer,1022018,117,1021901,0,1021901,0
28,original,input_power,12,True,1029439,1029439,1029439,current_closer,1029501,62,1029439,0,1029439,0
28,original,input_power,13,True,1035222,1035222,1035222,current_closer,1035265,43,1035222,0,1035222,0
28,original,input_power,14,True,1039998,1039998,1039998,current_closer,1040018,20,1039998,0,1039998,0
28,original,input_power,15,True,1044430,1044430,1044430,current_closer,1044441,11,1044430,0,1044430,0
29,original,input_power,1,True,28423,28423,28423,current_closer,28402,-21,28423,0,28423,0
29,original,input_power,2,True,37395,37395,37395,current_closer,37353,-42,37395,0,37395,0
29,original,input_power,3,True,45309,45309,45309,current_closer,45251,-58,45309,0,45309,0
29,original,input_power,4,True,53377,53377,53377,current_closer,53297,-80,53377,0,53377,0
29,original,input_power,5,True,63166,63166,63166,current_closer,63031,-135,63166,0,63166,0
29,original,input_power,6,True,75349,75349,75349,current_closer,75129,-220,75349,0,75349,0
29,original,input_power,7,True,92644,92644,92644,current_closer,92250,-394,92644,0,92644,0
29,original,input_power,8,True,121361,121361,121361,current_closer,120520,-841,121361,0,121361,0
29,original,input_power,9,True,248482,248482,248482,current_closer,237291,-11191,248482,0,248482,0
29,original,input_power,10,True,1007935,1007935,1007935,current_closer,1008242,307,1007935,0,1007935,0
29,original,input_power,11,True,1021197,1021197,1021197,current_closer,1021315,118,1021197,0,1021197,0
29,original,input_power,12,True,1029030,1029030,1029030,current_closer,1029099,69,1029030,0,1029030,0
29,original,input_power,13,True,1034967,1034967,1034967,current_closer,1035009,42,1034967,0,1034967,0
29,original,input_power,14,True,1039869,1039869,1039869,current_closer,1039891,22,1039869,0,1039869,0
29,original,input_power,15,True,1044364,1044364,1044364,current_closer,1044375,11,1044364,0,1044364,0
30,original,input_power,1,True,28441,28441,28441,current_closer,28420,-21,28441,0,28441,0
30,original,input_power,2,True,37436,37436,37436,current_closer,37390,-46,37436,0,37436,0
30,original,input_power,3,True,45363,45363,45363,current_closer,45302,-61,45363,0,45363,0
30,original,input_power,4,True,53454,53454,53454,current_closer,53368,-86,53454,0,53454,0
30,original,input_power,5,True,63306,63306,63306,current_closer,63149,-157,63306,0,63306,0
30,original,input_power,6,True,75563,75563,75563,current_closer,75321,-242,75563,0,75563,0
30,original,input_power,7,True,92998,92998,92998,current_closer,92596,-402,92998,0,92998,0
30,original,input_power,8,True,122149,122149,122149,current_closer,121256,-893,122150,1,122150,1
30,original,input_power,9,True,259715,259715,259715,current_closer,247732,-11983,259715,0,259715,0
30,original,input_power,10,True,1008295,1008295,1008295,current_closer,1008615,320,1008295,0,1008295,0
30,original,input_power,11,True,1021324,1021324,1021324,current_closer,1021444,120,1021324,0,1021324,0
30,original,input_power,12,True,1029098,1029098,1029098,current_closer,1029174,76,1029098,0,1029098,0
30,original,input_power,13,True,1035005,1035005,1035005,current_closer,1035050,45,1035005,0,1035005,0
